topic,topic_num,titles,urls,lat,long,category,image_urls
reopen stage restaur ontario open park citi theatr,7,['West Coast Trail to remain closed to overnight camping for rest of the year – Maple Ridge News'],['https://www.mapleridgenews.com/news/west-coast-trail-to-remain-closed-to-overnight-camping-for-rest-of-the-year/'],33.7690164,-118.1916048,covid-19,['https://www.mapleridgenews.com/news/west-coast-trail-to-remain-closed-to-overnight-camping-for-rest-of-the-year/']
reopen stage restaur ontario open park citi theatr,7,['B.C. residents can go to the Royal BC Museum for half price this summer – Maple Ridge News'],['https://www.mapleridgenews.com/trending-now/b-c-residents-can-go-to-the-royal-bc-museum-for-half-price-this-summer/'],-122.595583,49.220778,covid-19,['https://www.mapleridgenews.com/trending-now/b-c-residents-can-go-to-the-royal-bc-museum-for-half-price-this-summer/']
reopen stage restaur ontario open park citi theatr,7,['White Rock nixes idea of liquor in Memorial Park – North Delta Reporter'],['https://www.northdeltareporter.com/news/white-rock-nixes-idea-of-liquor-in-memorial-park/'],34.148477,-118.1474604,covid-19,['https://www.northdeltareporter.com/news/white-rock-nixes-idea-of-liquor-in-memorial-park/']
reopen stage restaur ontario open park citi theatr,7,['Michigan agency orders hearing for bar tied to outbreak'],['http://windsor.ctvnews.ca/michigan-agency-orders-hearing-for-bar-tied-to-outbreak-1.5028470'],43.6211955,-84.6824346,covid-19,['http://windsor.ctvnews.ca/michigan-agency-orders-hearing-for-bar-tied-to-outbreak-1.5028470']
reopen stage restaur ontario open park citi theatr,7,['National Gallery of Canada reopens this weekend with free admission'],['https://ottawa.ctvnews.ca/national-gallery-of-canada-reopens-this-weekend-with-free-admission-1.5028261'],0.0,0.0,covid-19,['https://ottawa.ctvnews.ca/national-gallery-of-canada-reopens-this-weekend-with-free-admission-1.5028261']
reopen stage restaur ontario open park citi theatr,7,"['Without waiter jobs, what happens to creative New York?']",['https://www.ctvnews.ca/entertainment/without-waiter-jobs-what-happens-to-creative-new-york-1.5024715'],40.7127281,-74.0060152,covid-19,['https://www.ctvnews.ca/entertainment/without-waiter-jobs-what-happens-to-creative-new-york-1.5024715']
reopen stage restaur ontario open park citi theatr,7,['Buy local: Encouraging local businesses throughout the COVID-19 pandemic'],['https://montreal.ctvnews.ca/buylocal-encouraging-local-businesses-throughout-the-covid-19-pandemic-1.4872678'],50.152232899999994,9.591124250089779,covid-19,['https://montreal.ctvnews.ca/buylocal-encouraging-local-businesses-throughout-the-covid-19-pandemic-1.4872678']
reopen stage restaur ontario open park citi theatr,7,['Rainy start to Friday ahead of humid weekend'],['https://ottawa.ctvnews.ca/rainy-start-to-friday-ahead-of-humid-weekend-1.5028026'],45.421106,-75.690308,covid-19,['https://ottawa.ctvnews.ca/rainy-start-to-friday-ahead-of-humid-weekend-1.5028026']
reopen stage restaur ontario open park citi theatr,7,"['Ontario government invests $581K to improve the health of Lake Simcoe', 'Restaurants, gyms, theatres in Simcoe Muskoka can welcome patrons back, but will they?', 'People with Ontario licence plates getting rude welcome from presumptuous Maritimers', ""Opening indoor bars potentially risky, 'inhibitions are lowered': OMA"", ""Ottawa and eastern Ontario likely in Stage 3 for 'most of 2020': Eastern Ontario top doctor""]","['http://barrie.ctvnews.ca/ontario-government-invests-581k-to-improve-the-health-of-lake-simcoe-1.5028537', 'http://barrie.ctvnews.ca/restaurants-gyms-theatres-in-simcoe-muskoka-can-welcome-patrons-back-but-will-they-1.5028459', 'https://atlantic.ctvnews.ca/people-with-ontario-licence-plates-getting-rude-welcome-from-presumptuous-maritimers-1.5024586', 'http://barrie.ctvnews.ca/opening-indoor-bars-potentially-risky-inhibitions-are-lowered-oma-1.5028776', 'https://ottawa.ctvnews.ca/ottawa-and-eastern-ontario-likely-in-stage-3-for-most-of-2020-eastern-ontario-top-doctor-1.5028468']",50.000678,-86.000977,covid-19,"['http://barrie.ctvnews.ca/ontario-government-invests-581k-to-improve-the-health-of-lake-simcoe-1.5028537', 'http://barrie.ctvnews.ca/restaurants-gyms-theatres-in-simcoe-muskoka-can-welcome-patrons-back-but-will-they-1.5028459', 'https://atlantic.ctvnews.ca/people-with-ontario-licence-plates-getting-rude-welcome-from-presumptuous-maritimers-1.5024586', 'http://barrie.ctvnews.ca/opening-indoor-bars-potentially-risky-inhibitions-are-lowered-oma-1.5028776', 'https://ottawa.ctvnews.ca/ottawa-and-eastern-ontario-likely-in-stage-3-for-most-of-2020-eastern-ontario-top-doctor-1.5028468']"
reopen stage restaur ontario open park citi theatr,7,"['Barrie landfill extending hours to reduce wait times', 'Stores, restaurants and other services open in Ottawa during COVID-19 pandemic', 'Five places to cool off this weekend in Ottawa and Gatineau', ""'This is getting ridiculous': Winnipeg restaurant handed second ticket for breaking COVID-19 rules"", 'Playgrounds, outdoor exercise equipment reopen in Ottawa']","['http://barrie.ctvnews.ca/barrie-landfill-extending-hours-to-reduce-wait-times-1.5027267', 'https://ottawa.ctvnews.ca/stores-restaurants-and-other-services-open-in-ottawa-during-covid-19-pandemic-1.4856686', 'https://ottawa.ctvnews.ca/five-places-to-cool-off-this-weekend-in-ottawa-and-gatineau-1.5028628', 'https://winnipeg.ctvnews.ca/this-is-getting-ridiculous-winnipeg-restaurant-handed-second-ticket-for-breaking-covid-19-rules-1.5022981', 'https://ottawa.ctvnews.ca/playgrounds-outdoor-exercise-equipment-reopen-in-ottawa-1.5027444']",-75.69747199999998,45.421861,covid-19,"['http://barrie.ctvnews.ca/barrie-landfill-extending-hours-to-reduce-wait-times-1.5027267', 'https://ottawa.ctvnews.ca/stores-restaurants-and-other-services-open-in-ottawa-during-covid-19-pandemic-1.4856686', 'https://ottawa.ctvnews.ca/five-places-to-cool-off-this-weekend-in-ottawa-and-gatineau-1.5028628', 'https://winnipeg.ctvnews.ca/this-is-getting-ridiculous-winnipeg-restaurant-handed-second-ticket-for-breaking-covid-19-rules-1.5022981', 'https://ottawa.ctvnews.ca/playgrounds-outdoor-exercise-equipment-reopen-in-ottawa-1.5027444']"
reopen stage restaur ontario open park citi theatr,7,"[""Here's how restaurants are preparing to welcome back dine-in customers"", 'Waterloo Region businesses hope people ‘want to feel normal again’ in Stage 3']","['https://kitchener.ctvnews.ca/here-s-how-restaurants-are-preparing-to-welcome-back-dine-in-customers-1.5027054', 'https://www.therecord.com/news/waterloo-region/2020/07/14/we-are-so-excited-waterloo-region-businesses-prepare-for-stage-3.html']",45.5008023,-77.7530433,covid-19,"['https://kitchener.ctvnews.ca/here-s-how-restaurants-are-preparing-to-welcome-back-dine-in-customers-1.5027054', 'https://www.therecord.com/news/waterloo-region/2020/07/14/we-are-so-excited-waterloo-region-businesses-prepare-for-stage-3.html']"
reopen stage restaur ontario open park citi theatr,7,"['Waterloo OK’s new skate park, upgrades to Waterloo Park']",['https://www.therecord.com/news/waterloo-region/2020/07/13/waterloo-oks-new-skate-park-upgrades-to-waterloo-park.html'],42.1664908,-79.9980485,covid-19,['https://www.therecord.com/news/waterloo-region/2020/07/13/waterloo-oks-new-skate-park-upgrades-to-waterloo-park.html']
reopen stage restaur ontario open park citi theatr,7,"['Look-good, feel-good summer comfort for your feet – Maple Ridge News']",['https://www.mapleridgenews.com/marketplace/look-good-feel-good-summer-comfort-for-your-feet/'],30.113819,-98.30529440000001,covid-19,['https://www.mapleridgenews.com/marketplace/look-good-feel-good-summer-comfort-for-your-feet/']
reopen stage restaur ontario open park citi theatr,7,"[""Montreal restaurant's high-fashion mannequins promote distancing and help charity""]",['https://www.ctvnews.ca/lifestyle/montreal-restaurant-s-high-fashion-mannequins-promote-distancing-and-help-charity-1.5020903'],52.4760892,-71.8258668,covid-19,['https://www.ctvnews.ca/lifestyle/montreal-restaurant-s-high-fashion-mannequins-promote-distancing-and-help-charity-1.5020903']
reopen stage restaur ontario open park citi theatr,7,"['Sevenoaks shares New Days, New Ways – Abbotsford News']",['https://www.abbynews.com/marketplace/sevenoaks-shares-new-days-new-ways/'],51.27452185,0.1961165562194977,covid-19,['https://www.abbynews.com/marketplace/sevenoaks-shares-new-days-new-ways/']
reopen stage restaur ontario open park citi theatr,7,['Dining In: The Danish Place in Puslinch weathering pandemic storm'],['https://www.therecord.com/life/food-wine/review/2020/07/09/dining-in-the-danish-place-in-puslinch-weathering-pandemic-storm.html'],41.9083609,-88.4281341,covid-19,['https://www.therecord.com/life/food-wine/review/2020/07/09/dining-in-the-danish-place-in-puslinch-weathering-pandemic-storm.html']
reopen stage restaur ontario open park citi theatr,7,"['New track in Surrey park keeps walkers away from athletes – North Delta Reporter', 'Surrey theatres reopen with mix of new and old movies, $5 admission – North Delta Reporter']","['https://www.northdeltareporter.com/sports/new-track-in-surrey-park-keeps-walkers-away-from-athletes/', 'https://www.northdeltareporter.com/entertainment/surrey-theatres-reopen-with-mix-of-new-and-old-movies-and-some-new-tech-too/']",49.1913033,-122.8491439,covid-19,"['https://www.northdeltareporter.com/sports/new-track-in-surrey-park-keeps-walkers-away-from-athletes/', 'https://www.northdeltareporter.com/entertainment/surrey-theatres-reopen-with-mix-of-new-and-old-movies-and-some-new-tech-too/']"
reopen stage restaur ontario open park citi theatr,7,"['Outdoor yoga in a dome pop-up coming to Toronto', ""Toronto dad forced to dismantle and move backyard 'pirate ship' after complaint"", 'Toronto eatery under fire for social distancing violations', 'SUNDAY, JULY 5, 2020 Ad', 'Toronto to launch free drop-in activities for youth starting Monday']","['https://www.cp24.com/news/outdoor-yoga-in-a-dome-pop-up-coming-to-toronto-1.4990231', 'https://toronto.ctvnews.ca/toronto-dad-forced-to-dismantle-and-move-backyard-pirate-ship-after-complaint-1.5027134', 'https://torontosun.com/news/crime/toronto-eatery-under-fire-for-social-distancing-violations', 'https://local.torontosun.com/scarborough-ca-on/venus-adult-movies-416-751-4554/2020-07-05-11197013-venus-adult-movies-we-are-open-now-shippingz-available-toronto-416-751-4554-toll-free-1-844-422-7479-1350-kennedy-rd-scarborough-m1p-2l7-south-of-ellesmere-venus-adult-movies-we-are-open-now-shippingz-available-toronto-416-751-4554-toll', 'https://toronto.ctvnews.ca/toronto-to-launch-free-drop-in-activities-for-youth-starting-monday-1.5028469']",-79.390167,43.649639,covid-19,"['https://www.cp24.com/news/outdoor-yoga-in-a-dome-pop-up-coming-to-toronto-1.4990231', 'https://toronto.ctvnews.ca/toronto-dad-forced-to-dismantle-and-move-backyard-pirate-ship-after-complaint-1.5027134', 'https://torontosun.com/news/crime/toronto-eatery-under-fire-for-social-distancing-violations', 'https://local.torontosun.com/scarborough-ca-on/venus-adult-movies-416-751-4554/2020-07-05-11197013-venus-adult-movies-we-are-open-now-shippingz-available-toronto-416-751-4554-toll-free-1-844-422-7479-1350-kennedy-rd-scarborough-m1p-2l7-south-of-ellesmere-venus-adult-movies-we-are-open-now-shippingz-available-toronto-416-751-4554-toll', 'https://toronto.ctvnews.ca/toronto-to-launch-free-drop-in-activities-for-youth-starting-monday-1.5028469']"
reopen stage restaur ontario open park citi theatr,7,"['Men, women should limit alcohol to 1 drink a day, U.S. experts say']",['https://www.ctvnews.ca/health/men-women-should-limit-alcohol-to-1-drink-a-day-u-s-experts-say-1.5025466'],45.189584499999995,-88.73215845,covid-19,['https://www.ctvnews.ca/health/men-women-should-limit-alcohol-to-1-drink-a-day-u-s-experts-say-1.5025466']
reopen stage restaur ontario open park citi theatr,7,"[""Wasaga Beach beachfront 'pods' catch the attention of Sauble Beach officials"", 'Torontonians urged to avoid big crowds at beaches ahead of scorcher of a weekend']","['http://barrie.ctvnews.ca/wasaga-beach-beachfront-pods-catch-the-attention-of-sauble-beach-officials-1.5025350', 'https://www.cp24.com/weather/torontonians-urged-to-avoid-big-crowds-at-beaches-ahead-of-scorcher-of-a-weekend-1.5028043']",44.522481299999995,-80.02031559999999,covid-19,"['http://barrie.ctvnews.ca/wasaga-beach-beachfront-pods-catch-the-attention-of-sauble-beach-officials-1.5025350', 'https://www.cp24.com/weather/torontonians-urged-to-avoid-big-crowds-at-beaches-ahead-of-scorcher-of-a-weekend-1.5028043']"
reopen stage restaur ontario open park citi theatr,7,"[""Here's when Waterloo Region is moving into Stage 3"", ""Guelph's summer day camps starting in August""]","['http://guelph.ctvnews.ca/here-s-when-waterloo-region-is-moving-into-stage-3-1.5022248', 'http://guelph.ctvnews.ca/guelph-s-summer-day-camps-starting-in-august-1.5022950']",-41.2887953,174.7772114,covid-19,"['http://guelph.ctvnews.ca/here-s-when-waterloo-region-is-moving-into-stage-3-1.5022248', 'http://guelph.ctvnews.ca/guelph-s-summer-day-camps-starting-in-august-1.5022950']"
reopen stage restaur ontario open park citi theatr,7,"[""This Alberta campground is in the running for Canada's best restroom""]",['https://edmonton.ctvnews.ca/this-alberta-campground-is-in-the-running-for-canada-s-best-restroom-1.5027120'],52.968492000000005,-113.36792,covid-19,['https://edmonton.ctvnews.ca/this-alberta-campground-is-in-the-running-for-canada-s-best-restroom-1.5027120']
reopen stage restaur ontario open park citi theatr,7,['Wilmot council discussions about mayor and statue should have been open to the public'],['https://www.therecord.com/opinion/columnists/2020/07/01/wilmot-council-discussions-about-mayor-and-statue-should-have-been-open-to-the-public.html'],45.244862899999994,-84.67234806471632,covid-19,['https://www.therecord.com/opinion/columnists/2020/07/01/wilmot-council-discussions-about-mayor-and-statue-should-have-been-open-to-the-public.html']
reopen stage restaur ontario open park citi theatr,7,['Parks Canada reopening Sidney Spit to overnight campers starting Monday'],['https://vancouverisland.ctvnews.ca/parks-canada-reopening-sidney-spit-to-overnight-campers-starting-monday-1.5027738'],-43.551945200000006,146.88792819999998,covid-19,['https://vancouverisland.ctvnews.ca/parks-canada-reopening-sidney-spit-to-overnight-campers-starting-monday-1.5027738']
reopen stage restaur ontario open park citi theatr,7,"['South Surrey mom frustrated by city’s response after son, 10, has severe reaction to park grass – North Delta Reporter']",['https://www.northdeltareporter.com/news/south-surrey-mom-frustrated-by-citys-response-after-son-10-has-severe-reaction-to-park-grass/'],49.1913033,-122.8491439,covid-19,['https://www.northdeltareporter.com/news/south-surrey-mom-frustrated-by-citys-response-after-son-10-has-severe-reaction-to-park-grass/']
